ticker,shock_et,session,venue,is_earnings,earnings_date,bucket,is_shock,close,ret_pct,cum_pct,notional,shares,prev_day_notional,vs_prev,vs_base,baseline,hl_ret_pct,hl_peak_nsig
DRAM,2026-07-14 08:30,premarket,XNAS.BASIC,False,,08:35,False,60.415,-0.8126744376949602,1.4696002687269116,9173272.08,151692.0,1277240.216,7.182104012296462,0.3793814615012389,24179547.52902454,2.08507927994368,9.588861441614288
DRAM,2026-07-14 08:30,premarket,XNAS.BASIC,False,,08:40,False,60.66,0.40552842837042746,1.8810883439704273,6538726.2315,107756.0,1992294.24,3.2820082998884743,0.2704238457585309,24179547.52902454,2.08507927994368,9.588861441614288
EWY,2026-03-04 01:25,overnight,OCEA.MEMOIR,False,,01:15,False,120.28,,0.0,7646258.73,63320.0,0.0,,0.18046130389032644,42370627.74769121,2.372322899505752,7.836708838333341
EWY,2026-03-04 01:25,overnight,OCEA.MEMOIR,False,,01:20,False,120.34,0.04988360492184096,0.04988360492184096,3615935.0700000003,30071.0,0.0,,0.08534060650534105,42370627.74769121,2.372322899505752,7.836708838333341
EWY,2026-03-04 01:25,overnight,OCEA.MEMOIR,False,,01:25,True,121.4,0.8808376267242846,0.9311606252078608,2663643.2399999998,22010.0,0.0,,0.06286532396596703,42370627.74769121,2.372322899505752,7.836708838333341
EWY,2026-03-04 01:25,overnight,OCEA.MEMOIR,False,,01:30,False,122.5,0.906095551894559,1.8456933821084043,3340468.3499999996,27326.0,0.0,,0.0788392461374855,42370627.74769121,2.372322899505752,7.836708838333341
EWY,2026-03-04 01:25,overnight,OCEA.MEMOIR,False,,01:35,False,123.01,0.41632653061225433,2.26970402394413,2324636.79,18858.0,0.0,,0.05486434621272918,42370627.74769121,2.372322899505752,7.836708838333341
EWY,2026-03-04 19:05,postmarket,XNAS.BASIC,False,,18:55,False,135.95,,0.0,1274819.694,9379.0,870013.9712,1.4652864622871011,0.030087344978490797,42370627.74769121,-0.9879413046636532,15.162325807968823
EWY,2026-03-04 19:05,postmarket,XNAS.BASIC,False,,19:00,False,,,,0.0,0.0,0.0,,0.0,42370627.74769121,-0.9879413046636532,15.162325807968823
EWY,2026-03-04 19:05,postmarket,XNAS.BASIC,False,,19:05,True,,,,0.0,0.0,0.0,,0.0,42370627.74769121,-0.9879413046636532,15.162325807968823
EWY,2026-03-04 19:05,postmarket,XNAS.BASIC,False,,19:10,False,,,,0.0,0.0,0.0,,0.0,42370627.74769121,-0.9879413046636532,15.162325807968823
EWY,2026-03-04 19:05,postmarket,XNAS.BASIC,False,,19:15,False,,,,0.0,0.0,0.0,,0.0,42370627.74769121,-0.9879413046636532,15.162325807968823
EWY,2026-04-01 21:15,overnight,OCEA.MEMOIR,False,,21:05,False,125.9,,0.0,803217.3999999999,6422.0,0.0,,0.03780955575310135,21243767.1906292,-2.368274656282288,8.011010986276103
EWY,2026-04-01 21:15,overnight,OCEA.MEMOIR,False,,21:10,False,126.5,0.4765687053216894,0.4765687053216894,1193561.8,9412.0,0.0,,0.05618409339970973,21243767.1906292,-2.368274656282288,8.011010986276103
EWY,2026-04-01 21:15,overnight,OCEA.MEMOIR,False,,21:15,True,123.23,-2.584980237154144,-2.1207307386814978,4574284.97,36883.0,0.0,,0.21532362546402573,21243767.1906292,-2.368274656282288,8.011010986276103
EWY,2026-04-01 21:15,overnight,OCEA.MEMOIR,False,,21:20,False,122.6,-0.5112391463117816,-2.6211278792692694,2894354.5700000003,23532.0,0.0,,0.13624488274738408,21243767.1906292,-2.368274656282288,8.011010986276103
EWY,2026-04-01 21:15,overnight,OCEA.MEMOIR,False,,21:25,False,122.45,-0.12234910277324484,-2.7402700555996806,4686464.99,38435.0,0.0,,0.22060423407705385,21243767.1906292,-2.368274656282288,8.011010986276103
EWY,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:25,False,129.66,,0.0,311558.3839,2404.0,23025.56,13.530979654783641,0.05537366508040447,5626472.140639535,3.236862147753228,17.67946447923658
EWY,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:30,False,130.64,0.7558229214869483,0.7558229214869483,2608413.9139,20253.0,31956.881999999998,81.62291658804511,0.46359669944149295,5626472.140639535,3.236862147753228,17.67946447923658
EWY,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:35,True,135.5,3.7201469687691446,4.504087613759067,5689574.36,42450.0,1644727.55,3.4592807544325503,1.0112152371473917,5626472.140639535,3.236862147753228,17.67946447923658
EWY,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:40,False,134.41,-0.8044280442804475,3.6634274255745725,2649273.2579,19804.0,371055.0254,7.13983931370843,0.47085868225748817,5626472.140639535,3.236862147753228,17.67946447923658
EWY,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:45,False,133.7,-0.528234506361136,3.1158414314360616,1156639.7764,8669.0,123023.1868,9.401803078637206,0.2055710483387429,5626472.140639535,3.236862147753228,17.67946447923658
EWY,2026-05-11 21:30,overnight,OCEA.MEMOIR,False,,21:20,False,186.73,,0.0,1774271.0,9492.0,0.0,,0.10006006339706619,17732059.52268088,-2.09646995419025,7.523656501334794
EWY,2026-05-11 21:30,overnight,OCEA.MEMOIR,False,,21:25,False,185.9,-0.44449204734107184,-0.44449204734107184,3341078.75,17983.0,0.0,,0.18842023092277937,17732059.52268088,-2.09646995419025,7.523656501334794
EWY,2026-05-11 21:30,overnight,OCEA.MEMOIR,False,,21:30,True,181.22,-2.5174825174825166,-2.9507845552401823,3841053.67,21045.0,0.0,,0.21661633072497594,17732059.52268088,-2.09646995419025,7.523656501334794
EWY,2026-05-11 21:30,overnight,OCEA.MEMOIR,False,,21:35,False,178.65,-1.4181657653680624,-4.327103304236058,14245744.46,79330.0,0.0,,0.8033891631019188,17732059.52268088,-2.09646995419025,7.523656501334794
EWY,2026-05-11 21:30,overnight,OCEA.MEMOIR,False,,21:40,False,181.62,1.6624685138538986,-2.736571520377007,13553809.15,75216.0,0.0,,0.7643674516580251,17732059.52268088,-2.09646995419025,7.523656501334794
EWY,2026-06-01 20:05,overnight,OCEA.MEMOIR,False,,19:55,False,,,,0.0,0.0,0.0,,0.0,12287944.411266148,-3.256812243374385,10.487010775551356
EWY,2026-06-01 20:05,overnight,OCEA.MEMOIR,False,,20:00,False,213.97,,,11524620.76,53807.0,0.0,,0.9378802812156036,12287944.411266148,-3.256812243374385,10.487010775551356
EWY,2026-06-01 20:05,overnight,OCEA.MEMOIR,False,,20:05,True,207.5,-3.02378838154882,,10561427.76,50268.0,0.0,,0.8594950796096377,12287944.411266148,-3.256812243374385,10.487010775551356
EWY,2026-06-01 20:05,overnight,OCEA.MEMOIR,False,,20:10,False,210.94,1.6578313253011956,,12234661.370000001,58425.0,0.0,,0.9956637953849063,12287944.411266148,-3.256812243374385,10.487010775551356
EWY,2026-06-01 20:05,overnight,OCEA.MEMOIR,False,,20:15,False,207.21,-1.7682753389589356,,5224328.96,25121.0,0.0,,0.42515890251017874,12287944.411266148,-3.256812243374385,10.487010775551356
EWY,2026-06-09 20:00,overnight,OCEA.MEMOIR,False,,19:50,False,,,,0.0,0.0,0.0,,0.0,20259419.20311886,2.6235741444867067,8.65603043687654
EWY,2026-06-09 20:00,overnight,OCEA.MEMOIR,False,,19:55,False,,,,0.0,0.0,0.0,,0.0,20259419.20311886,2.6235741444867067,8.65603043687654
EWY,2026-06-09 20:00,overnight,OCEA.MEMOIR,False,,20:00,True,189.18,,,17415662.2,92842.0,0.0,,0.859632846598037,20259419.20311886,2.6235741444867067,8.65603043687654
EWY,2026-06-09 20:00,overnight,OCEA.MEMOIR,False,,20:05,False,190.2,0.5391690453536269,,12775199.25,67291.0,0.0,,0.6305807250403953,20259419.20311886,2.6235741444867067,8.65603043687654
EWY,2026-06-09 20:00,overnight,OCEA.MEMOIR,False,,20:10,False,189.81,-0.2050473186119839,,4572244.87,24133.0,0.0,,0.22568489373555783,20259419.20311886,2.6235741444867067,8.65603043687654
EWY,2026-06-10 08:30,premarket,XNAS.BASIC,False,,08:20,False,178.96,,0.0,2040342.3199999998,11405.0,2838691.27,0.7187616143970457,0.07382036134187904,27639289.25450129,3.3958692868674367,17.50986622645752
EWY,2026-06-10 08:30,premarket,XNAS.BASIC,False,,08:25,False,179.35,0.2179257934733947,0.2179257934733947,185855.3542,1037.0,788051.3349,0.23584168437908193,0.0067243174196214865,27639289.25450129,3.3958692868674367,17.50986622645752
EWY,2026-06-10 08:30,premarket,XNAS.BASIC,False,,08:30,True,185.75,3.5684415946473313,3.7941439427805035,27786556.580000002,150553.0,341887.5232,81.27397080748456,1.0053281878612246,27639289.25450129,3.3958692868674367,17.50986622645752
EWY,2026-06-10 08:30,premarket,XNAS.BASIC,False,,08:35,False,184.19,-0.8398384925975777,2.9224407688869025,14200164.089399999,76884.0,389448.5346,36.46223525782397,0.5137673389009951,27639289.25450129,3.3958692868674367,17.50986622645752
EWY,2026-06-10 08:30,premarket,XNAS.BASIC,False,,08:40,False,184.34,0.0814376459091104,3.0062583817612953,2207466.58,11984.0,316014.5857,6.985331310294644,0.07986698064750329,27639289.25450129,3.3958692868674367,17.50986622645752
EWY,2026-06-24 16:00,postmarket,XNAS.BASIC,False,,15:50,False,196.5894,,0.0,51853429.6646,264507.0,73445480.94060001,0.7060125279394268,1.721907630315232,30113943.832810078,4.235138973422603,13.199243244332372
EWY,2026-06-24 16:00,postmarket,XNAS.BASIC,False,,15:55,False,196.84,0.1274738108972162,0.1274738108972162,70683343.05,359761.0,131226695.47999999,0.5386353957283997,2.3471964828794127,30113943.832810078,4.235138973422603,13.199243244332372
EWY,2026-06-24 16:00,postmarket,XNAS.BASIC,False,,16:00,True,200.91,2.0676691729323293,2.1977787205210264,3565279.52,17828.0,143855174.96,0.024783811364390278,0.11839297900647332,30113943.832810078,4.235138973422603,13.199243244332372
EWY,2026-06-24 16:00,postmarket,XNAS.BASIC,False,,16:05,False,205.5,2.2846050470359813,4.532594331128736,24241388.7,118853.0,45182067.7101,0.5365267666707754,0.8049888395417758,30113943.832810078,4.235138973422603,13.199243244332372
EWY,2026-06-24 16:00,postmarket,XNAS.BASIC,False,,16:10,False,205.2,-0.14598540145985828,4.3799920036380335,16006467.78,77868.0,29038184.854,0.551221361131156,0.5315301067461132,30113943.832810078,4.235138973422603,13.199243244332372
GME,2026-05-31 20:00,overnight,OCEA.MEMOIR,False,,19:50,False,,,,0.0,0.0,0.0,,0.0,777740.916116279,-4.700910556354288,10.225727386496658
GME,2026-05-31 20:00,overnight,OCEA.MEMOIR,False,,19:55,False,,,,0.0,0.0,0.0,,0.0,777740.916116279,-4.700910556354288,10.225727386496658
GME,2026-05-31 20:00,overnight,OCEA.MEMOIR,False,,20:00,True,21.5,,,328127.2,15202.0,0.0,,0.4218978238132738,777740.916116279,-4.700910556354288,10.225727386496658
GME,2026-05-31 20:00,overnight,OCEA.MEMOIR,False,,20:05,False,21.65,0.6976744186046435,,44390.06999999999,2058.0,0.0,,0.05707565216147545,777740.916116279,-4.700910556354288,10.225727386496658
GME,2026-05-31 20:00,overnight,OCEA.MEMOIR,False,,20:10,False,21.56,-0.41570438799075626,,106752.18,4964.0,0.0,,0.13725930806505185,777740.916116279,-4.700910556354288,10.225727386496658
GME,2026-06-26 17:30,postmarket,XNAS.BASIC,False,,17:20,False,21.78,,0.0,18295.419,840.0,673.4944,27.164916293290634,0.03431291462996392,533193.3820633073,-3.0275108595498312,6.52894313038744
GME,2026-06-26 17:30,postmarket,XNAS.BASIC,False,,17:25,False,22.7,4.224058769513306,4.224058769513306,1048085.3099999998,46676.0,23312.328400000002,44.95841393517774,1.9656757665374738,533193.3820633073,-3.0275108595498312,6.52894313038744
GME,2026-06-26 17:30,postmarket,XNAS.BASIC,False,,17:30,True,22.23,-2.070484581497789,2.066115702479343,712616.8148,31683.0,315.92,2255.687562674095,1.3365072387852506,533193.3820633073,-3.0275108595498312,6.52894313038744
GME,2026-06-26 17:30,postmarket,XNAS.BASIC,False,,17:35,False,22.11,-0.5398110661268607,1.5151515151515138,355400.8615,15982.0,378.96,937.8321234431075,0.6665515241856517,533193.3820633073,-3.0275108595498312,6.52894313038744
GME,2026-06-26 17:30,postmarket,XNAS.BASIC,False,,17:40,False,22.28,0.7688828584351048,2.2956841138659367,342365.7048,15432.0,1958.9007,174.7744052569893,0.6421041901816967,533193.3820633073,-3.0275108595498312,6.52894313038744
GME,2026-06-02 16:45,postmarket,XNAS.BASIC,True,2026-06-02,16:35,False,20.9297,,0.0,11040.3652,528.0,5793.3971,1.905680727461268,0.010611870048322753,1040378.8540310077,-2.8055507671091218,6.043399401324272
GME,2026-06-02 16:45,postmarket,XNAS.BASIC,True,2026-06-02,16:40,False,23.2289,10.98534618269731,10.98534618269731,4747013.254,203851.0,28739.2223,165.1754248757107,4.562773681536705,1040378.8540310077,-2.8055507671091218,6.043399401324272
GME,2026-06-02 16:45,postmarket,XNAS.BASIC,True,2026-06-02,16:45,True,22.32,-3.912798281451124,6.642713464598149,2692364.0805,118622.0,1897.79,1418.6838799340287,2.587868899938018,1040378.8540310077,-2.8055507671091218,6.043399401324272
GME,2026-06-02 16:45,postmarket,XNAS.BASIC,True,2026-06-02,16:50,False,22.35,0.13440860215054862,6.786050445061331,1999002.7156,88791.0,13705.43,145.85479737593056,1.9214180563693206,1040378.8540310077,-2.8055507671091218,6.043399401324272
GME,2026-06-02 16:45,postmarket,XNAS.BASIC,True,2026-06-02,16:55,False,22.48,0.5816554809843444,7.407177360401729,1139516.9158,50737.0,16585.0637,68.70741869987512,1.0952903467663497,1040378.8540310077,-2.8055507671091218,6.043399401324272
GOOGL,2026-02-04 16:00,postmarket,XNAS.BASIC,True,2026-02-04,15:50,False,332.845,,0.0,225096066.6988,675766.0,144852167.784,1.5539709908550192,2.815364490532715,79952726.35416666,-0.8775082359987918,83.3458227307709
GOOGL,2026-02-04 16:00,postmarket,XNAS.BASIC,True,2026-02-04,15:55,False,333.2601,0.12471270411151814,0.12471270411151814,300962263.311,903612.0,182886577.2,1.6456224831736859,3.764252665729336,79952726.35416666,-0.8775082359987918,83.3458227307709
GOOGL,2026-02-04 16:00,postmarket,XNAS.BASIC,True,2026-02-04,16:00,True,333.04,-0.06604450997884648,0.058585828238366666,582624661.9200001,1810180.0,188867218.8,3.0848374091692827,7.287114379804225,79952726.35416666,-0.8775082359987918,83.3458227307709
GOOGL,2026-02-04 16:00,postmarket,XNAS.BASIC,True,2026-02-04,16:05,False,335.4143,0.7129173672832056,0.7719208640658559,406530162.96889997,1232953.0,3010560.7899999996,135.03469663168636,5.084631650559269,79952726.35416666,-0.8775082359987918,83.3458227307709
GOOGL,2026-02-04 16:00,postmarket,XNAS.BASIC,True,2026-02-04,16:10,False,330.2,-1.5545848820399222,-0.7946641830281487,194349566.2108,585658.0,278442350.4468,0.6979885276034293,2.4308059909037945,79952726.35416666,-0.8775082359987918,83.3458227307709
GOOGL,2026-07-22 16:00,postmarket,XNAS.BASIC,True,2026-07-22,15:50,False,343.64,,0.0,212903549.99,618984.0,113859740.6398,1.8698755924934802,4.291842108759126,49606566.27034108,0.7939751298966735,31.74814090695792
GOOGL,2026-07-22 16:00,postmarket,XNAS.BASIC,True,2026-07-22,15:55,False,342.15,-0.43359329530904267,-0.43359329530904267,441506133.0214,1289947.0,187900409.2576,2.3496815933813213,8.900155084617678,49606566.27034108,0.7939751298966735,31.74814090695792
GOOGL,2026-07-22 16:00,postmarket,XNAS.BASIC,True,2026-07-22,16:00,True,337.2499,-1.432149641969882,-1.8595332324525593,160864018.6792,468678.0,3556949.2199999997,45.22527838595346,3.242796887060047,49606566.27034108,0.7939751298966735,31.74814090695792
GOOGL,2026-07-22 16:00,postmarket,XNAS.BASIC,True,2026-07-22,16:05,False,339.3,0.607887504191984,-1.2629495984169403,245372537.46,725320.0,23620527.8647,10.388105586188026,4.946372142002178,49606566.27034108,0.7939751298966735,31.74814090695792
GOOGL,2026-07-22 16:00,postmarket,XNAS.BASIC,True,2026-07-22,16:10,False,350.089,3.1797819039198316,1.8766732627168103,132261261.7144,383662.0,69646483.98169999,1.8990371681814173,2.6662047317207023,49606566.27034108,0.7939751298966735,31.74814090695792
HOOD,2026-01-29 16:00,postmarket,XNAS.BASIC,False,,15:50,False,100.645,,0.0,28961964.25,287888.0,24127797.1456,1.2003567534668855,1.5210308683920426,19041010.180560723,4.2431418985593,22.90769903449505
HOOD,2026-01-29 16:00,postmarket,XNAS.BASIC,False,,15:55,False,101.245,0.5961548015301465,0.5961548015301465,42484557.730000004,419736.0,32610106.73,1.3028033941059107,2.231213434955945,19041010.180560723,4.2431418985593,22.90769903449505
HOOD,2026-01-29 16:00,postmarket,XNAS.BASIC,False,,16:00,True,105.21,3.916242777421086,4.535744448308399,40220366.43,382597.0,5141476.09,7.8227275058669,2.1123021335843633,19041010.180560723,4.2431418985593,22.90769903449505
HOOD,2026-01-29 16:00,postmarket,XNAS.BASIC,False,,16:05,False,104.82,-0.3706871970345027,4.1482438273138245,42887423.494,410608.0,1323723.21,32.399087037236434,2.2523712285908273,19041010.180560723,4.2431418985593,22.90769903449505
HOOD,2026-01-29 16:00,postmarket,XNAS.BASIC,False,,16:10,False,104.31,-0.48654836863193385,3.641512246013212,5912848.03,56772.0,9307050.190000001,0.635308492947968,0.3105322655641728,19041010.180560723,4.2431418985593,22.90769903449505
HOOD,2026-03-23 07:05,premarket,XNAS.BASIC,False,,06:55,False,68.58,,0.0,114949.29999999999,1673.0,3234.7200000000003,35.5360896770045,0.007348517213099792,15642516.260979328,4.304621266288233,18.004208199224628
HOOD,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:00,False,68.52,-0.08748906386701893,-0.08748906386701893,187290.05,2728.0,85424.76,2.192456262095439,0.011973140821799878,15642516.260979328,4.304621266288233,18.004208199224628
HOOD,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:05,True,71.5,4.349095154699367,4.257801108194803,1147123.74,16181.0,44892.96,25.55241935483871,0.07333370928701098,15642516.260979328,4.304621266288233,18.004208199224628
HOOD,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:10,False,72.51,1.4125874125874294,5.730533683289596,1731555.1,24061.0,12995.95,133.2380549324982,0.11069543231477472,15642516.260979328,4.304621266288233,18.004208199224628
HOOD,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:15,False,71.44,-1.4756585298579594,4.170312044327784,1172461.7800000003,16321.0,13288.32,88.23250644174736,0.07495352796434275,15642516.260979328,4.304621266288233,18.004208199224628
HOOD,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:25,False,70.9001,,0.0,510619.14449999994,7201.0,84162.397,6.06706988751758,0.035026459287634544,14578097.669160204,2.2210396594219084,12.109503648194794
HOOD,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:30,False,71.32,0.5922417598846819,0.5922417598846819,2601071.6665999996,36662.0,87428.2566,29.7509268485173,0.17842325697285843,14578097.669160204,2.2210396594219084,12.109503648194794
HOOD,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:35,True,72.8245,2.109506449803722,2.7142415878115944,5948943.322,82038.0,352333.0862,16.884429975512187,0.4080740475888648,14578097.669160204,2.2210396594219084,12.109503648194794
HOOD,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:40,False,72.5245,-0.411949275312562,2.291111013947811,3581562.4787,49233.0,47425.8865,75.51914667319924,0.2456810593522606,14578097.669160204,2.2210396594219084,12.109503648194794
HOOD,2026-04-07 18:35,postmarket,XNAS.BASIC,False,,18:45,False,72.563,0.05308550903486697,2.345412770926991,3178238.8172,43787.0,101914.96860000001,31.185201358144752,0.21801464699495923,14578097.669160204,2.2210396594219084,12.109503648194794
HOOD,2026-06-23 09:25,premarket,XNAS.BASIC,False,,09:15,False,99.14,,0.0,11355118.15,114536.0,671058.3675,16.92120790074196,0.42663383614878725,26615606.1425,2.038564176648805,8.621003980717543
HOOD,2026-06-23 09:25,premarket,XNAS.BASIC,False,,09:20,False,99.6484,0.512810167439981,0.512810167439981,11015708.1108,110725.0,979298.7014,11.24856807739253,0.4138815419728516,26615606.1425,2.038564176648805,8.621003980717543
HOOD,2026-06-23 09:25,premarket,XNAS.BASIC,False,,09:25,True,100.63,0.9850634832069494,1.502925156344559,3825568.995,38280.0,1115755.75,3.4286796146916565,0.1437340549194295,26615606.1425,2.038564176648805,8.621003980717543
HOOD,2026-06-23 09:25,premarket,XNAS.BASIC,False,,09:30,False,101.75,1.112988174500651,2.632640710106915,45245738.489,441625.0,37348525.474999994,1.211446447043436,1.6999702447787304,26615606.1425,2.038564176648805,8.621003980717543
HOOD,2026-06-23 09:25,premarket,XNAS.BASIC,False,,09:35,False,102.62,0.8550368550368503,3.5101876134759014,64995483.82180001,636901.0,68318233.2798,0.9513636506905625,2.4420065233086965,26615606.1425,2.038564176648805,8.621003980717543
HOOD,2026-02-10 16:05,postmarket,XNAS.BASIC,True,2026-02-10,15:55,False,85.6407,,0.0,59111230.8543,690236.0,52677660.715,1.1221309004989288,2.2618977174406787,26133467.66235917,-7.665230883238394,43.96189792434943
HOOD,2026-02-10 16:05,postmarket,XNAS.BASIC,True,2026-02-10,16:00,False,86.3,0.7698442446173459,0.7698442446173459,21065188.26,244669.0,13530404.147799999,1.5568779786541067,0.8060617340247133,26133467.66235917,-7.665230883238394,43.96189792434943
HOOD,2026-02-10 16:05,postmarket,XNAS.BASIC,True,2026-02-10,16:05,True,79.7,-7.647740440324446,-6.936771885330217,99120860.1666,1229699.0,8821345.25,11.236478944818536,3.7928705615048095,26133467.66235917,-7.665230883238394,43.96189792434943
HOOD,2026-02-10 16:05,postmarket,XNAS.BASIC,True,2026-02-10,16:10,False,79.97,0.338770388958598,-6.621501225468728,70485156.87,895392.0,1643414.3342,42.88946214182291,2.6971222411299793,26133467.66235917,-7.665230883238394,43.96189792434943
HOOD,2026-02-10 16:05,postmarket,XNAS.BASIC,True,2026-02-10,16:15,False,80.68,0.887832937351507,-5.792456156944059,41016254.7382,512691.0,1461452.95,28.065395289119643,1.5694914761456231,26133467.66235917,-7.665230883238394,43.96189792434943
IBM,2026-06-18 23:45,overnight,OCEA.MEMOIR,False,,23:35,False,,,,0.0,0.0,0.0,,0.0,7330720.5858281655,-4.081632653061218,7.450841671879844
IBM,2026-06-18 23:45,overnight,OCEA.MEMOIR,False,,23:40,False,,,,0.0,0.0,0.0,,0.0,7330720.5858281655,-4.081632653061218,7.450841671879844
IBM,2026-06-18 23:45,overnight,OCEA.MEMOIR,False,,23:45,True,,,,0.0,0.0,0.0,,0.0,7330720.5858281655,-4.081632653061218,7.450841671879844
IBM,2026-06-18 23:45,overnight,OCEA.MEMOIR,False,,23:50,False,,,,0.0,0.0,0.0,,0.0,7330720.5858281655,-4.081632653061218,7.450841671879844
IBM,2026-06-18 23:45,overnight,OCEA.MEMOIR,False,,23:55,False,,,,0.0,0.0,0.0,,0.0,7330720.5858281655,-4.081632653061218,7.450841671879844
IBM,2026-07-22 16:10,postmarket,XNAS.BASIC,True,2026-07-22,16:00,False,206.75,,0.0,1891990.3802999998,9156.0,305462.9765,6.1938451657168345,0.12814199738650867,14764795.45260465,2.1682153919466263,6.419864077832714
IBM,2026-07-22 16:10,postmarket,XNAS.BASIC,True,2026-07-22,16:05,False,209.9246,1.5354776299879136,1.5354776299879136,20700866.9914,99296.0,3652810.0925999996,5.667107368471357,1.4020422469007636,14764795.45260465,2.1682153919466263,6.419864077832714
IBM,2026-07-22 16:10,postmarket,XNAS.BASIC,True,2026-07-22,16:10,True,214.58,2.2176533860252645,3.78718258766626,66916192.8132,312436.0,5004128.0636,13.372198305624513,4.532144927303774,14764795.45260465,2.1682153919466263,6.419864077832714
IBM,2026-07-22 16:10,postmarket,XNAS.BASIC,True,2026-07-22,16:15,False,211.6537,-1.3637338055736858,2.3718016928657715,23693897.8321,111496.0,19381177.937,1.2225210412452137,1.6047562533567081,14764795.45260465,2.1682153919466263,6.419864077832714
IBM,2026-07-22 16:10,postmarket,XNAS.BASIC,True,2026-07-22,16:20,False,212.61,0.45182295419359253,2.8343409915356776,13563765.2781,64122.0,2810899.8048,4.825417560219684,0.9186558203017451,14764795.45260465,2.1682153919466263,6.419864077832714
INTC,2026-02-01 20:10,overnight,OCEA.MEMOIR,False,,20:00,False,46.28,,0.0,2665695.66,57767.0,0.0,,0.06665884263673286,39990128.15939664,-0.7187995396208291,12.938817973707677
INTC,2026-02-01 20:10,overnight,OCEA.MEMOIR,False,,20:05,False,45.97,-0.6698357821953382,-0.6698357821953382,1518882.49,32979.0,0.0,,0.03798143591703149,39990128.15939664,-0.7187995396208291,12.938817973707677
INTC,2026-02-01 20:10,overnight,OCEA.MEMOIR,False,,20:10,True,44.58,-3.0237111159451824,-3.673292999135702,3982769.06,88417.0,0.0,,0.09959380585441192,39990128.15939664,-0.7187995396208291,12.938817973707677
INTC,2026-02-01 20:10,overnight,OCEA.MEMOIR,False,,20:15,False,45.7,2.512337371018414,-1.253241140881589,3797807.05,83141.0,0.0,,0.09496861412552422,39990128.15939664,-0.7187995396208291,12.938817973707677
INTC,2026-02-01 20:10,overnight,OCEA.MEMOIR,False,,20:20,False,45.68,-0.04376367614880028,-1.2964563526361328,748250.78,16330.0,0.0,,0.018710887272417518,39990128.15939664,-0.7187995396208291,12.938817973707677
INTC,2026-03-23 07:05,premarket,XNAS.BASIC,False,,06:55,False,43.2,,0.0,244573.12000000002,5664.0,8116.530000000001,30.13271927781946,0.007687135537995503,31815897.975408264,3.172841219185041,12.854645884959448
INTC,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:00,False,43.27,0.16203703703703276,0.16203703703703276,717635.9,16586.0,20802.73,34.497198204274156,0.022555890157640326,31815897.975408264,3.172841219185041,12.854645884959448
INTC,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:05,True,44.6,3.073723133810957,3.240740740740744,3420517.14,77350.0,132028.72,25.907371820313035,0.1075096840781879,31815897.975408264,3.172841219185041,12.854645884959448
INTC,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:10,False,44.97,0.829596412556044,4.097222222222219,3429384.45,76795.0,64791.02,52.92993458044032,0.1077883909689019,31815897.975408264,3.172841219185041,12.854645884959448
INTC,2026-03-23 07:05,premarket,XNAS.BASIC,False,,07:15,False,44.9,-0.15565932844118224,3.935185185185186,3340133.23,74346.0,62774.92,53.20808421579829,0.10498315127178613,31815897.975408264,3.172841219185041,12.854645884959448
INTC,2026-04-07 09:05,premarket,XNAS.BASIC,False,,08:55,False,49.75,,0.0,892619.5432000001,17886.0,935027.5231999999,0.9546452067476425,0.028253768708562096,31592937.29652067,4.276210323821728,17.232442540474185
INTC,2026-04-07 09:05,premarket,XNAS.BASIC,False,,09:00,False,49.91,0.32160804020100464,0.32160804020100464,515836.8477,10358.0,1618207.7409,0.3187704734455828,0.016327600148682887,31592937.29652067,4.276210323821728,17.232442540474185
INTC,2026-04-07 09:05,premarket,XNAS.BASIC,False,,09:05,True,52.05,4.287717892205967,4.623115577889436,38621987.1126,741507.0,1754244.3662,22.016309618403948,1.2224880121182478,31592937.29652067,4.276210323821728,17.232442540474185
INTC,2026-04-07 09:05,premarket,XNAS.BASIC,False,,09:10,False,51.5929,-0.8781940441882741,3.7043216080401953,21983158.653500002,424670.0,3668049.0456,5.993147414391815,0.6958250968301389,31592937.29652067,4.276210323821728,17.232442540474185
INTC,2026-04-07 09:05,premarket,XNAS.BASIC,False,,09:15,False,51.5396,-0.10330878861238846,3.597185929648239,17686054.7696,341565.0,1971914.5178,8.968976398293243,0.5598103969759015,31592937.29652067,4.276210323821728,17.232442540474185
